Well,Sample ID,ng/ul,Size (bp),% (Conc.) (ng/uL),nmole/L,RFU,TIC (ng/ul),TIM (nmole/L),Total Conc. (ng/ul),DQN,Threshold
E11,SampE11,0.4073,100,2.6,7.1146,90,15.8109,360.4769,16.4490,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.1493,167,0.9,1.4695,67,15.8109,360.4769,16.4490,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.1143,182,0.7,1.0437,50,15.8109,360.4769,16.4490,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.7510,257,4.8,4.8251,157,15.8109,360.4769,16.4490,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.6663,431,4.2,2.5379,364,15.8109,360.4769,16.4490,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.7545,504,4.8,2.4635,431,15.8109,360.4769,16.4490,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.8106,554,5.1,2.4122,657,15.8109,360.4769,16.4490,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.5000,5000,,0.1655,9338,15.8109,360.4769,16.4490,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.5943,35,,27.7510,8800,8.6965,50.4541,9.0719,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.4316,48,5.0,14.7222,357,8.6965,50.4541,9.0719,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.2855,74,3.3,6.5954,209,8.6965,50.4541,9.0719,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,4.8044,396,55.2,20.1646,4129,8.6965,50.4541,9.0719,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.2479,431,2.9,0.9399,111,8.6965,50.4541,9.0719,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.1704,450,2.0,0.6174,93,8.6965,50.4541,9.0719,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.2509,541,2.9,0.7776,120,8.6965,50.4541,9.0719,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.2749,566,3.2,0.8036,178,8.6965,50.4541,9.0719,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,2.1225,631,24.4,5.5710,1328,8.6965,50.4541,9.0719,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.1084,679,1.2,0.2623,92,8.6965,50.4541,9.0719,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.5000,5000,,0.1653,13165,8.6965,50.4541,9.0719,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.0652,35,,3.0461,707,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.6384,50,4.8,20.5041,337,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,7.5211,62,56.4,198.8826,14367,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.0740,87,0.6,1.4127,62,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.0650,94,0.5,1.1351,68,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.0602,101,0.5,0.9785,86,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.0549,131,0.4,0.6939,55,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,1.0269,456,7.7,3.7549,997,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,2.9044,468,21.8,10.2555,5073,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.2485,513,1.9,0.8016,385,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.0307,526,0.2,0.0958,57,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.1893,542,1.4,0.5768,330,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.2769,568,2.1,0.8037,563,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.1460,580,1.1,0.4141,276,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.0918,596,0.7,0.2526,108,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.5000,5000,,0.1651,16625,13.3280,240.5620,13.5862,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.5388,35,,25.1568,13075,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.0499,68,0.2,1.2030,54,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.0916,92,0.4,1.5992,63,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.1047,391,0.5,0.4441,153,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,1.6963,421,7.8,6.6931,2467,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,2.9842,429,13.7,11.4453,3841,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,15.1917,444,69.5,56.2984,21103,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.9876,487,4.5,3.2964,449,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.5613,2194,2.6,0.4258,134,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.0832,3280,0.4,0.0420,113,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.0364,3629,0.2,0.0165,73,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.0714,3931,0.3,0.0290,86,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.5000,5000,,0.1645,18016,21.8584,81.4928,21.6865,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.5348,35,,25.6988,14744,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.1373,67,1.3,3.5172,121,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.1681,75,1.6,3.6284,170,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,3.6490,442,33.8,13.8024,4017,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,6.1474,454,56.9,22.3290,12382,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.3114,480,2.9,1.0652,266,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.2094,497,1.9,0.6933,234,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.0242,525,0.2,0.0757,62,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.0244,555,0.2,0.0727,70,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.0969,2036,0.9,0.0727,60,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.0401,3257,0.4,0.0197,61,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.5000,5000,,0.1652,19772,10.8081,45.2764,10.9271,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.5919,35,,27.6349,15659,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.0715,72,0.2,1.7255,76,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.0426,78,0.1,0.8955,72,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.2799,94,0.9,4.8896,204,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.1183,102,0.4,1.9052,196,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.0259,111,0.1,0.3836,52,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,24.7404,444,80.5,92.0990,33974,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,2.0481,460,6.7,7.2787,2687,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,3.2005,489,10.4,10.4494,1158,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.1436,632,0.5,0.3648,66,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.0311,3280,0.1,0.0157,59,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.0407,3908,0.1,0.0168,60,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.5000,5000,,0.1650,18938,30.7428,120.0237,30.8952,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.9163,35,,42.7849,11230,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.1687,64,0.9,4.5339,76,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.2603,75,1.4,5.8505,88,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.1461,153,0.8,1.5902,84,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.0636,159,0.3,0.6573,62,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.1866,290,1.0,1.0847,70,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.8878,316,4.7,4.7111,595,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.0698,387,0.4,0.2990,58,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,5.7207,427,30.1,22.3047,3159,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,9.8360,442,51.8,36.8658,8688,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.2089,472,1.1,0.7314,96,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.5370,486,2.8,1.8145,284,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.4180,501,2.2,1.3731,286,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.3582,512,1.9,1.1491,269,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.0804,537,0.4,0.2469,111,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.0641,549,0.3,0.1920,100,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.5000,5000,,0.1653,9677,19.0064,83.4040,19.5132,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.8044,35,,37.5583,15405,25.5664,105.9407,25.9532,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.0466,64,0.2,1.1949,64,25.5664,105.9407,25.9532,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,24.6323,398,96.3,102.8603,24163,25.5664,105.9407,25.9532,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.3203,537,1.3,0.9869,207,25.5664,105.9407,25.9532,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.2119,618,0.8,0.5670,231,25.5664,105.9407,25.9532,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.2346,1789,0.9,0.2375,82,25.5664,105.9407,25.9532,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.1208,2019,0.5,0.0942,60,25.5664,105.9407,25.9532,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.5000,5000,,0.1649,14038,25.5664,105.9407,25.9532,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.6223,35,,29.9023,14556,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.0622,53,0.2,1.9227,82,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.1188,69,0.4,2.9086,131,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.1886,96,0.7,3.2263,103,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.0949,112,0.4,1.3789,99,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,24.8373,429,93.3,96.1556,30478,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.8157,466,3.1,2.8317,638,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.1488,496,0.6,0.4926,191,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.1833,510,0.7,0.5846,128,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.0799,1798,0.3,0.0757,63,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.0814,1990,0.3,0.0658,60,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.5000,5000,,0.1653,16980,26.6109,109.6425,26.9830,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.8018,35,,38.5294,11821,32.7221,148.0231,33.2366,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.1249,44,0.4,4.4461,66,32.7221,148.0231,33.2366,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.1635,67,0.5,4.1249,146,32.7221,148.0231,33.2366,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.1539,72,0.5,3.4580,118,32.7221,148.0231,33.2366,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.1200,90,0.4,2.1657,81,32.7221,148.0231,33.2366,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,30.3552,396,92.8,127.0806,26639,32.7221,148.0231,33.2366,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,1.8045,427,5.5,6.7479,451,32.7221,148.0231,33.2366,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.5000,5000,,0.1652,11605,32.7221,148.0231,33.2366,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.7929,35,,37.0216,11005,51.4546,210.9679,51.6964,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.0854,62,0.2,2.2939,72,51.4546,210.9679,51.6964,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.1187,68,0.2,2.8621,111,51.4546,210.9679,51.6964,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.2758,75,0.5,5.7280,147,51.4546,210.9679,51.6964,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,49.5733,418,96.3,196.5408,35867,51.4546,210.9679,51.6964,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.4017,472,0.8,1.3915,312,51.4546,210.9679,51.6964,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.5202,486,1.0,1.7222,245,51.4546,210.9679,51.6964,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.1621,1722,0.3,0.1747,67,51.4546,210.9679,51.6964,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.3177,1779,0.6,0.2547,73,51.4546,210.9679,51.6964,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.5000,5000,,0.1651,10993,51.4546,210.9679,51.6964,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.0992,35,,4.7665,556,22.9660,356.7211,23.4882,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,8.3194,47,36.2,296.0812,12512,22.9660,356.7211,23.4882,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.1351,75,0.6,2.9959,209,22.9660,356.7211,23.4882,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.0825,240,0.4,0.5722,52,22.9660,356.7211,23.4882,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,13.6844,419,59.6,54.3847,16082,22.9660,356.7211,23.4882,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.7447,458,3.2,2.6870,309,22.9660,356.7211,23.4882,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.5000,5000,,0.1653,14946,22.9660,356.7211,23.4882,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.5476,35,,25.5676,16453,14.4225,59.5086,14.6306,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.0453,68,0.3,1.0778,58,14.4225,59.5086,14.6306,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.1170,80,0.8,2.4608,157,14.4225,59.5086,14.6306,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.2567,102,1.8,4.1743,414,14.4225,59.5086,14.6306,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,12.1704,443,84.4,45.8237,20887,14.4225,59.5086,14.6306,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,1.1017,478,7.6,3.8245,625,14.4225,59.5086,14.6306,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.2096,496,1.5,0.6927,280,14.4225,59.5086,14.6306,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.4606,510,3.2,1.4273,300,14.4225,59.5086,14.6306,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.0251,3280,0.2,0.0127,60,14.4225,59.5086,14.6306,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.0361,3931,0.3,0.0149,61,14.4225,59.5086,14.6306,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.5000,5000,,0.1647,21044,14.4225,59.5086,14.6306,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.0509,35,,2.5960,613,21.3929,313.0320,21.6942,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,6.5993,43,30.8,251.1541,15151,21.3929,313.0320,21.6942,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.1048,72,0.5,2.3869,162,21.3929,313.0320,21.6942,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,14.0851,406,65.8,57.5044,23395,21.3929,313.0320,21.6942,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.1358,443,0.6,0.5044,213,21.3929,313.0320,21.6942,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.4047,458,1.9,1.4539,299,21.3929,313.0320,21.6942,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.0264,3280,0.1,0.0133,55,21.3929,313.0320,21.6942,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.0367,3954,0.2,0.0151,58,21.3929,313.0320,21.6942,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.5000,5000,,0.1649,19950,21.3929,313.0320,21.6942,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.0434,35,,2.0286,538,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.4979,50,3.1,16.3084,356,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,6.5915,62,41.3,174.3009,15489,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.0296,84,0.2,0.5790,57,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.0370,90,0.2,0.6756,52,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.0826,95,0.5,1.4281,157,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.1373,100,0.9,2.2111,126,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,7.8176,456,49.0,28.6483,13028,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.6725,479,4.2,2.2583,303,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.0476,3326,0.3,0.0229,66,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.0386,3954,0.2,0.0157,59,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.5000,5000,,0.1649,20434,15.9523,226.4483,16.2317,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.0595,35,,2.8616,576,16.6653,280.1227,16.9658,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,7.3009,51,43.8,239.1553,14783,16.6653,280.1227,16.9658,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.1320,81,0.8,2.6412,159,16.6653,280.1227,16.9658,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.0865,119,0.5,1.1938,115,16.6653,280.1227,16.9658,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,8.6538,407,51.9,35.3301,14728,16.6653,280.1227,16.9658,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.2442,439,1.5,0.9153,182,16.6653,280.1227,16.9658,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.2480,455,1.5,0.8870,193,16.6653,280.1227,16.9658,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.5000,5000,,0.1647,19150,16.6653,280.1227,16.9658,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.5197,35,,24.2661,16004,27.7950,108.8389,28.0736,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.2079,69,0.7,4.9429,189,27.7950,108.8389,28.0736,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.0605,79,0.2,1.2572,118,27.7950,108.8389,28.0736,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,25.8281,440,92.9,97.4702,42004,27.7950,108.8389,28.0736,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,1.4772,467,5.3,5.0326,1404,27.7950,108.8389,28.0736,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.0705,2054,0.3,0.0568,67,27.7950,108.8389,28.0736,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.0534,2579,0.2,0.0354,62,27.7950,108.8389,28.0736,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.0503,3257,0.2,0.0250,133,27.7950,108.8389,28.0736,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.0471,3931,0.2,0.0188,59,27.7950,108.8389,28.0736,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.5000,5000,,0.1652,21486,27.7950,108.8389,28.0736,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.0669,35,,3.2137,519,7.2942,216.0814,7.5847,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.1809,48,2.5,6.3016,172,7.2942,216.0814,7.5847,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,6.4903,54,89.0,196.9297,14872,7.2942,216.0814,7.5847,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.4365,66,6.0,11.0120,610,7.2942,216.0814,7.5847,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.0741,82,1.0,1.4822,176,7.2942,216.0814,7.5847,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.0402,422,0.6,0.1557,56,7.2942,216.0814,7.5847,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.0524,454,0.7,0.1902,74,7.2942,216.0814,7.5847,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.0198,3280,0.3,0.0100,51,7.2942,216.0814,7.5847,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.5000,5000,,0.1650,19424,7.2942,216.0814,7.5847,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.5872,35,,27.4192,15014,23.9893,94.2241,24.2176,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.0486,73,0.2,1.1082,84,23.9893,94.2241,24.2176,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,22.7934,418,95.0,91.0256,30660,23.9893,94.2241,24.2176,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.4370,456,1.8,1.5531,499,23.9893,94.2241,24.2176,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.2385,1798,1.0,0.2422,112,23.9893,94.2241,24.2176,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.3354,2071,1.4,0.2324,126,23.9893,94.2241,24.2176,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.0849,3303,0.4,0.0414,87,23.9893,94.2241,24.2176,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.0514,3931,0.2,0.0213,72,23.9893,94.2241,24.2176,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.5000,5000,,0.1650,18408,23.9893,94.2241,24.2176,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.0718,35,,3.3512,585,17.1350,278.0550,17.4365,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,6.7688,47,39.5,235.8004,15993,17.1350,278.0550,17.4365,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.0973,78,0.6,2.0733,219,17.1350,278.0550,17.4365,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,9.6341,421,56.2,38.1043,16836,17.1350,278.0550,17.4365,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.5715,461,3.3,2.0487,345,17.1350,278.0550,17.4365,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.0254,3303,0.1,0.0128,55,17.1350,278.0550,17.4365,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.0378,3977,0.2,0.0154,60,17.1350,278.0550,17.4365,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.5000,5000,,0.1646,20644,17.1350,278.0550,17.4365,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,2.0426,35,,98.1568,8327,160.0192,637.4443,160.8947,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.3764,71,0.2,8.5754,99,160.0192,637.4443,160.8947,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.3656,88,0.2,6.8203,77,160.0192,637.4443,160.8947,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.2547,101,0.2,4.1826,90,160.0192,637.4443,160.8947,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,142.2859,418,88.9,566.8444,33871,160.0192,637.4443,160.8947,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,11.7355,444,7.3,42.6263,954,160.0192,637.4443,160.8947,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,1.7993,486,1.1,5.9334,211,160.0192,637.4443,160.8947,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,3.2018,2054,2.0,2.4618,109,160.0192,637.4443,160.8947,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.5000,5000,,0.1649,3323,160.0192,637.4443,160.8947,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,0.4097,35,,19.6888,912,23.8914,779.5321,24.7994,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,21.6235,47,90.5,769.5659,12616,23.8914,779.5321,24.7994,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,0.3536,241,1.5,2.4432,126,23.8914,779.5321,24.7994,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,1.4717,421,6.2,5.8490,570,23.8914,779.5321,24.7994,N/A (Size threshold is less than lower marker end point),0
