Well,Sample ID,ng/ul,Size (bp),% (Conc.) (ng/uL),nmole/L,RFU,TIC (ng/ul),TIM (nmole/L),Total Conc. (ng/ul),DQN,Threshold
F1,SampF1,0.1515,493,0.5,0.5047,156,29.1227,254.7290,29.5608,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,3.4843,554,12.0,10.3683,2134,29.1227,254.7290,29.5608,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,1.1357,639,3.9,2.9250,1203,29.1227,254.7290,29.5608,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.5000,5000,,0.1651,18090,29.1227,254.7290,29.5608,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.0325,35,,1.4762,511,34.4059,267.1454,34.8352,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.1541,50,0.4,5.0473,78,34.4059,267.1454,34.8352,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,6.1936,63,18.0,161.1893,12255,34.4059,267.1454,34.8352,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.0638,96,0.2,1.0907,64,34.4059,267.1454,34.8352,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.0535,103,0.2,0.8621,80,34.4059,267.1454,34.8352,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,26.1156,467,75.9,93.0121,36974,34.4059,267.1454,34.8352,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,1.6708,487,4.9,5.4985,795,34.4059,267.1454,34.8352,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.1546,564,0.4,0.4454,85,34.4059,267.1454,34.8352,N/A (Size threshold is less than lower marker end point),0
F2,SampF2,0.5000,5000,,0.1647,17276,34.4059,267.1454,34.8352,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.0301,35,,1.4037,597,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.0791,50,0.3,2.5901,54,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,6.3344,63,21.5,164.8550,13978,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.0686,103,0.2,1.1047,72,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.6660,121,2.3,9.0419,556,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.1223,143,0.4,1.4158,123,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,19.6997,462,67.0,70.4665,37148,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.4321,480,1.5,1.4781,452,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.1951,503,0.7,0.6422,257,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.1786,514,0.6,0.5740,323,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,1.6286,537,5.5,5.0187,1467,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F3,SampF3,0.5000,5000,,0.1646,19316,29.4045,257.1868,29.8279,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.0371,35,,1.7323,725,22.1914,235.6152,22.4881,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.4712,49,2.1,16.0758,332,22.1914,235.6152,22.4881,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,6.2242,63,28.0,161.9860,14594,22.1914,235.6152,22.4881,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.1608,91,0.7,2.9010,99,22.1914,235.6152,22.4881,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.0780,103,0.4,1.2431,124,22.1914,235.6152,22.4881,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.0398,427,0.2,0.1537,62,22.1914,235.6152,22.4881,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,14.2313,472,64.1,50.0362,23952,22.1914,235.6152,22.4881,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.9861,496,4.4,3.2195,540,22.1914,235.6152,22.4881,N/A (Size threshold is less than lower marker end point),0
F4,SampF4,0.5000,5000,,0.1645,20363,22.1914,235.6152,22.4881,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.0322,35,,1.5028,556,32.9661,289.1707,33.1757,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.1521,58,0.5,4.5311,106,32.9661,289.1707,33.1757,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,6.7262,63,20.4,175.0506,12891,32.9661,289.1707,33.1757,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.2567,92,0.8,4.6819,333,32.9661,289.1707,33.1757,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.1504,100,0.5,2.4941,191,32.9661,289.1707,33.1757,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,25.2299,413,76.5,101.4941,31578,32.9661,289.1707,33.1757,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.1914,440,0.6,0.7156,146,32.9661,289.1707,33.1757,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.1991,1789,0.6,0.1812,54,32.9661,289.1707,33.1757,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.0604,4409,0.2,0.0221,64,32.9661,289.1707,33.1757,N/A (Size threshold is less than lower marker end point),0
F5,SampF5,0.5000,5000,,0.1649,16919,32.9661,289.1707,33.1757,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.0421,35,,1.9635,590,36.2678,328.6359,36.6022,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.4701,53,1.3,15.7102,206,36.2678,328.6359,36.6022,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,7.8942,63,21.8,205.4501,13027,36.2678,328.6359,36.6022,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.0879,89,0.2,1.6396,58,36.2678,328.6359,36.6022,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.0785,97,0.2,1.3424,73,36.2678,328.6359,36.6022,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.1002,103,0.3,1.5976,88,36.2678,328.6359,36.6022,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,26.0347,445,71.8,97.3573,29170,36.2678,328.6359,36.6022,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,1.6023,469,4.4,5.5388,629,36.2678,328.6359,36.6022,N/A (Size threshold is less than lower marker end point),0
F6,SampF6,0.5000,5000,,0.1646,14810,36.2678,328.6359,36.6022,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.0407,35,,1.8001,595,32.8004,268.6272,32.7946,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,6.4167,63,19.6,166.9970,14323,32.8004,268.6272,32.7946,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.2917,103,0.9,4.6507,478,32.8004,268.6272,32.7946,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.5502,122,1.7,7.4697,501,32.8004,268.6272,32.7946,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,5.2977,450,16.2,19.7659,4630,32.8004,268.6272,32.7946,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,13.4649,461,41.1,47.9558,17859,32.8004,268.6272,32.7946,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,6.2029,499,18.9,20.2519,3603,32.8004,268.6272,32.7946,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.4540,549,1.4,1.3319,314,32.8004,268.6272,32.7946,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.0931,761,0.3,0.1938,51,32.8004,268.6272,32.7946,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.0292,4659,0.1,0.0104,64,32.8004,268.6272,32.7946,N/A (Size threshold is less than lower marker end point),0
F7,SampF7,0.5000,5000,,0.1653,20005,32.8004,268.6272,32.7946,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.0332,35,,1.5505,606,38.5687,295.1862,38.7666,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.1125,47,0.3,3.8380,52,38.5687,295.1862,38.7666,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,6.7147,64,17.4,174.7526,13226,38.5687,295.1862,38.7666,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.1374,103,0.4,2.2796,100,38.5687,295.1862,38.7666,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,17.3363,449,44.9,64.2457,22067,38.5687,295.1862,38.7666,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,13.7013,467,35.5,48.2757,18345,38.5687,295.1862,38.7666,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.3872,509,1.0,1.2493,369,38.5687,295.1862,38.7666,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.1793,541,0.5,0.5454,207,38.5687,295.1862,38.7666,N/A (Size threshold is less than lower marker end point),0
F8,SampF8,0.5000,5000,,0.1653,17353,38.5687,295.1862,38.7666,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.0318,35,,1.4839,551,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,7.3584,64,20.3,191.5055,13741,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.0640,98,0.2,1.0951,54,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.0822,105,0.2,1.2858,70,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.7364,122,2.0,9.8356,449,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,22.6287,462,62.3,81.2968,26719,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,2.6378,476,7.3,9.0614,2995,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.7527,506,2.1,2.4574,551,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,1.4598,531,4.0,4.5154,800,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.2450,578,0.7,0.7023,275,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.1977,602,0.5,0.5378,224,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.1388,1011,0.4,0.2193,54,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F9,SampF9,0.5000,5000,,0.1652,16758,36.3015,302.5122,36.7789,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.0603,35,,2.8161,984,18.9671,244.1234,19.1415,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.7329,53,3.9,23.5394,589,18.9671,244.1234,19.1415,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,6.7035,63,35.3,174.4620,15632,18.9671,244.1234,19.1415,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.1556,88,0.8,2.8375,123,18.9671,244.1234,19.1415,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.1045,103,0.6,1.6658,136,18.9671,244.1234,19.1415,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.0470,401,0.2,0.1937,63,18.9671,244.1234,19.1415,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,10.5854,449,55.8,39.2280,18307,18.9671,244.1234,19.1415,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.6382,472,3.4,2.1971,360,18.9671,244.1234,19.1415,N/A (Size threshold is less than lower marker end point),0
F10,SampF10,0.5000,5000,,0.1652,20459,18.9671,244.1234,19.1415,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.0234,35,,1.0905,533,31.0006,263.1000,31.2671,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,6.1437,63,19.8,159.8912,14720,31.0006,263.1000,31.2671,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.4565,95,1.5,7.8898,508,31.0006,263.1000,31.2671,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,23.3848,417,75.4,92.7124,37041,31.0006,263.1000,31.2671,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.7321,553,2.4,2.1826,583,31.0006,263.1000,31.2671,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.1339,634,0.4,0.3510,231,31.0006,263.1000,31.2671,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.1496,3274,0.5,0.0730,92,31.0006,263.1000,31.2671,N/A (Size threshold is less than lower marker end point),0
F11,SampF11,0.5000,5000,,0.1646,20595,31.0006,263.1000,31.2671,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.0282,35,,1.3158,564,34.8231,276.6086,35.0631,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.1397,49,0.4,4.8652,81,34.8231,276.6086,35.0631,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,6.2657,63,18.0,163.0663,14347,34.8231,276.6086,35.0631,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.0677,86,0.2,1.3069,74,34.8231,276.6086,35.0631,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.0573,94,0.2,1.0122,59,34.8231,276.6086,35.0631,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.0679,103,0.2,1.1033,69,34.8231,276.6086,35.0631,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.0408,115,0.1,0.5731,52,34.8231,276.6086,35.0631,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,28.1840,447,80.9,104.6815,37617,34.8231,276.6086,35.0631,N/A (Size threshold is less than lower marker end point),0
F12,SampF12,0.5000,5000,,0.1651,19876,34.8231,276.6086,35.0631,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.0271,35,,1.2665,595,31.7431,269.8206,32.0836,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.0922,46,0.3,3.1445,89,31.7431,269.8206,32.0836,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,6.2557,64,19.7,162.8079,14633,31.7431,269.8206,32.0836,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.1634,101,0.5,2.7101,206,31.7431,269.8206,32.0836,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.3154,281,1.0,1.8796,142,31.7431,269.8206,32.0836,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,24.5123,413,77.2,98.1281,39460,31.7431,269.8206,32.0836,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.0912,545,0.3,0.2753,84,31.7431,269.8206,32.0836,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.2531,584,0.8,0.7194,241,31.7431,269.8206,32.0836,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.0598,634,0.2,0.1557,113,31.7431,269.8206,32.0836,N/A (Size threshold is less than lower marker end point),0
G1,SampG1,0.5000,5000,,0.1650,20336,31.7431,269.8206,32.0836,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.0385,35,,1.8507,691,31.9492,277.7574,32.1594,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.4386,49,1.4,14.9613,225,31.9492,277.7574,32.1594,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,6.5984,63,20.7,171.7243,13900,31.9492,277.7574,32.1594,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.1899,89,0.6,3.4260,97,31.9492,277.7574,32.1594,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.0763,103,0.2,1.2279,115,31.9492,277.7574,32.1594,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.0420,406,0.1,0.1715,70,31.9492,277.7574,32.1594,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,22.6562,471,70.9,79.9989,33403,31.9492,277.7574,32.1594,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,1.6881,493,5.3,5.4896,743,31.9492,277.7574,32.1594,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.0942,553,0.3,0.2798,139,31.9492,277.7574,32.1594,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.1656,568,0.5,0.4781,144,31.9492,277.7574,32.1594,N/A (Size threshold is less than lower marker end point),0
G2,SampG2,0.5000,5000,,0.1648,18893,31.9492,277.7574,32.1594,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.0345,35,,1.6118,647,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.2406,46,0.9,8.0414,107,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,6.5790,63,23.8,171.2215,15179,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.1241,102,0.4,2.0375,129,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.2666,116,1.0,3.7750,221,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.1350,127,0.5,1.7330,136,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.0760,163,0.3,0.7707,79,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.1008,169,0.4,0.9629,79,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.3350,191,1.2,2.8991,506,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.0922,403,0.3,0.3800,93,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,17.5961,459,63.7,63.3546,29007,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,1.2363,488,4.5,4.1858,1422,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.6265,504,2.3,2.0292,526,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.0758,534,0.3,0.2327,106,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.1337,565,0.5,0.3839,123,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G3,SampG3,0.5000,5000,,0.1647,20394,27.6175,262.0074,27.8530,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.0335,35,,1.5621,583,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.1450,50,0.4,5.0505,56,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,7.3605,63,19.2,191.5598,13578,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.0839,405,0.2,0.3453,61,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,29.1404,477,76.0,100.9461,28192,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.8172,562,2.1,2.3927,342,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.0548,601,0.1,0.1494,76,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.2101,667,0.5,0.5191,112,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.1415,696,0.4,0.3265,82,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.0670,1798,0.2,0.0629,69,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.1536,2136,0.4,0.1233,100,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.1733,2407,0.5,0.1108,113,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G4,SampG4,0.5000,5000,,0.1648,16077,38.3472,301.5863,38.6733,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.0286,35,,1.3338,603,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,6.5905,63,18.8,171.5208,13882,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.0660,96,0.2,1.1399,61,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.0755,103,0.2,1.2039,91,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.1589,114,0.5,2.3300,119,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.1981,120,0.6,2.6890,200,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.2676,295,0.8,1.4923,100,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,23.7440,458,67.8,85.6775,28345,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,2.3328,473,6.7,8.0137,2320,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.7882,500,2.2,2.5685,612,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.4892,548,1.4,1.4852,359,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.2935,590,0.8,0.8171,251,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.0313,4591,0.1,0.0112,57,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G5,SampG5,0.5000,5000,,0.1647,18526,35.0355,278.9491,35.2579,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.0863,35,,4.0275,1771,7.7278,195.2201,7.9100,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.9122,54,11.8,29.2995,797,7.7278,195.2201,7.9100,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,6.1110,63,79.1,159.0409,16310,7.7278,195.2201,7.9100,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.1514,88,2.0,2.7608,115,7.7278,195.2201,7.9100,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.1074,103,1.4,1.7289,241,7.7278,195.2201,7.9100,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.0950,140,1.2,1.1070,73,7.7278,195.2201,7.9100,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.0520,429,0.7,0.2007,101,7.7278,195.2201,7.9100,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.0356,439,0.5,0.1339,71,7.7278,195.2201,7.9100,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.1864,453,2.4,0.6800,443,7.7278,195.2201,7.9100,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.0769,467,1.0,0.2685,72,7.7278,195.2201,7.9100,N/A (Size threshold is less than lower marker end point),0
G6,SampG6,0.5000,5000,,0.1645,22839,7.7278,195.2201,7.9100,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.0242,35,,1.1277,565,16.2905,228.4998,16.6135,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.2761,41,1.7,11.0179,333,16.2905,228.4998,16.6135,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.2659,49,1.6,8.8872,229,16.2905,228.4998,16.6135,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,6.6388,63,40.8,172.7758,14445,16.2905,228.4998,16.6135,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.0328,100,0.2,0.5384,55,16.2905,228.4998,16.6135,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.1724,135,1.1,2.1137,194,16.2905,228.4998,16.6135,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.2825,141,1.7,3.2462,242,16.2905,228.4998,16.6135,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,7.9486,475,48.8,27.7688,14749,16.2905,228.4998,16.6135,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.6735,520,4.1,2.1518,314,16.2905,228.4998,16.6135,N/A (Size threshold is less than lower marker end point),0
G7,SampG7,0.5000,5000,,0.1651,19715,16.2905,228.4998,16.6135,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,0.0296,35,,1.3828,689,31.9786,248.5165,32.1127,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,0.2002,50,0.6,6.6909,114,31.9786,248.5165,32.1127,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,5.7679,64,18.0,147.7762,16144,31.9786,248.5165,32.1127,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,0.1935,92,0.6,3.4916,151,31.9786,248.5165,32.1127,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,0.0973,103,0.3,1.5075,138,31.9786,248.5165,32.1127,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,23.9229,477,74.8,83.3984,41928,31.9786,248.5165,32.1127,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,1.4582,499,4.6,4.6773,1015,31.9786,248.5165,32.1127,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,0.1199,559,0.4,0.3530,216,31.9786,248.5165,32.1127,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,0.2186,576,0.7,0.6214,220,31.9786,248.5165,32.1127,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,0.5000,5000,,0.1648,24363,31.9786,248.5165,32.1127,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.0333,35,,1.5120,589,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,7.5624,64,19.4,196.8129,14781,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.2569,73,0.7,5.7734,193,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.1560,103,0.4,2.4638,109,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,1.1672,123,3.0,15.8472,665,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.1039,135,0.3,1.2736,136,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.0528,147,0.1,0.5981,56,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.1409,189,0.4,1.2127,64,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.0573,214,0.1,0.4380,65,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.1393,408,0.4,0.5646,167,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,24.3383,458,62.3,88.0147,37403,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,1.3079,475,3.3,4.5119,1119,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,3.7969,510,9.7,12.2269,1606,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.5000,5000,,0.1653,17696,39.0797,329.7378,39.3647,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.0586,35,,2.7363,1177,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.7579,53,7.0,24.3434,704,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,6.2188,63,57.8,164.4453,16519,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
